game_id,home_team,away_team,home_points,away_points,total_points,margin,provider,closing_spread,ats_result,closing_ou,ou_result,home_ml,ml_result
401868792,Dayton,Fairmont State,43,20,63,23,none,,,,,,
401856766,TCU,North Carolina,10,15,25,-5,Bovada,-7.5,away_cover,46.0,under,-235.0,away_win
401856766,TCU,North Carolina,10,15,25,-5,Draft Kings,-7.5,away_cover,46.5,under,,away_win
401856766,TCU,North Carolina,10,15,25,-5,DraftKings,-7.5,away_cover,46.5,under,-310.0,away_win
401907012,Davenport,Gannon,32,20,52,12,none,,,,,,
401906205,Shorter,Andrew,20,24,44,-4,none,,,,,,
401907576,West Virginia Wesleyan,Post,31,13,44,18,none,,,,,,
401868209,Butler,Georgetown College Kentucky,27,23,50,4,none,,,,,,
401869156,Chicago State,Roosevelt,28,44,72,-16,none,,,,,,
401907454,American International,Monroe,17,3,20,14,none,,,,,,
401907631,Shippensburg,Lock Haven,16,24,40,-8,none,,,,,,
401907137,Colorado School of Mines,Western Oregon,20,22,42,-2,none,,,,,,
401867882,South Dakota,Central Connecticut,59,20,79,39,Draft Kings,-20.5,home_cover,49.5,over,,home_win
401867882,South Dakota,Central Connecticut,59,20,79,39,DraftKings,-21.5,home_cover,49.5,over,-3900.0,home_win
401868288,Valparaiso,Lawrence Tech,59,13,72,46,none,,,,,,
401864494,USC,San José State,42,26,68,16,Bovada,-37.0,away_cover,60.5,over,-100000.0,home_win
401864494,USC,San José State,42,26,68,16,DraftKings,-37.5,away_cover,61.5,over,-100000.0,home_win
401868324,Alabama State,Southern,30,17,47,13,DraftKings,-19.5,away_cover,56.5,under,-1760.0,home_win
401906949,Central State,Kentucky State,14,41,55,-27,none,,,,,,
401907246,Upper Iowa,Jamestown,30,13,43,17,none,,,,,,
401868154,Portland State,UC Davis,24,31,55,-7,DraftKings,25.5,home_cover,60.5,under,1300.0,away_win
401858202,Virginia,NC State,34,8,42,26,Bovada,-4.0,home_cover,50.5,under,-145.0,home_win
401858202,Virginia,NC State,34,8,42,26,DraftKings,-4.0,home_cover,50.5,under,-185.0,home_win
401868022,Holy Cross,Lehigh,10,35,45,-25,DraftKings,14.0,away_cover,47.5,under,509.0,away_win
401906157,Benedict,Johnson C. Smith,32,10,42,22,none,,,,,,
401868084,Northern Arizona,Eastern Washington,34,27,61,7,DraftKings,-5.5,home_cover,55.5,over,-242.0,home_win
401864577,North Dakota State,Jacksonville State,33,7,40,26,Bovada,-7.0,home_cover,46.5,under,-330.0,home_win
401864577,North Dakota State,Jacksonville State,33,7,40,26,DraftKings,-6.5,home_cover,46.5,under,-265.0,home_win
401866620,East Tennessee State,Campbell,37,49,86,-12,DraftKings,-7.0,away_cover,56.5,over,-267.0,away_win
401868394,Wofford,The Citadel,42,14,56,28,DraftKings,-7.5,home_cover,45.5,over,-415.0,home_win
401867982,South Carolina State,Savannah State,87,0,87,87,none,,,,,,
401907403,Ferrum,Catawba,7,13,20,-6,none,,,,,,
401867988,Richmond,Bucknell,35,14,49,21,DraftKings,-12.5,home_cover,48.5,over,-620.0,home_win
401868101,Idaho State,VMI,38,10,48,28,DraftKings,-34.5,away_cover,53.5,under,,home_win
401866618,North Carolina A&T,Morgan State,7,17,24,-10,DraftKings,7.0,away_cover,49.5,under,210.0,away_win
401866619,Stonehill,Bryant,6,24,30,-18,DraftKings,4.5,away_cover,45.5,under,153.0,away_win
401866613,Hampton,Virginia Lynchburg,45,0,45,45,none,,,,,,
401906956,Edward Waters,Florida Memorial University,42,28,70,14,none,,,,,,
401906162,Livingstone,Allen,16,37,53,-21,none,,,,,,
401906151,Fayetteville State,Shaw,33,20,53,13,none,,,,,,
401867855,Indiana State,Southeast Missouri State,21,23,44,-2,DraftKings,-2.5,away_cover,52.5,under,-143.0,away_win
401867972,Norfolk State,Winston-Salem State,56,0,56,56,none,,,,,,
401866408,Eastern Michigan,Sacramento State,28,17,45,11,Bovada,-9.0,home_cover,53.0,under,-330.0,home_win
401866408,Eastern Michigan,Sacramento State,28,17,45,11,DraftKings,-8.5,home_cover,52.5,under,-355.0,home_win
401868149,North Alabama,Samford,22,10,32,12,DraftKings,-7.0,home_cover,55.5,under,-313.0,home_win
401874042,Mercer,East Texas A&M,23,15,38,8,DraftKings,-22.5,away_cover,57.5,under,-3200.0,home_win
401913104,Incarnate Word,Oklahoma Panhandle,76,14,90,62,none,,,,,,
401868952,Grambling,Clark Atlanta,49,7,56,42,none,,,,,,
401868139,Western Carolina,Eastern Kentucky,45,21,66,24,DraftKings,-3.0,home_cover,54.5,over,-152.0,home_win
401907243,Truman State,Washburn,21,27,48,-6,none,,,,,,
401868305,McNeese,Stephen F. Austin,27,38,65,-11,DraftKings,12.5,home_cover,49.5,over,328.0,away_win
401891332,Illinois State,St. Francis (IL),76,0,76,76,none,,,,,,
401867977,Texas Southern,North Carolina Central,42,30,72,12,DraftKings,10.5,home_cover,51.5,over,328.0,home_win
401866621,Tennessee Tech,Monmouth,38,14,52,24,DraftKings,-8.5,home_cover,58.5,under,-340.0,home_win
401907297,Midwestern State,Missouri Southern State,30,23,53,7,none,,,,,,
401896385,Alcorn State,Miles,56,7,63,49,none,,,,,,
401868049,Lamar,Abilene Christian,21,14,35,7,DraftKings,7.5,home_cover,49.5,under,232.0,home_win
401868948,Florida A&M,Albany State,20,7,27,13,none,,,,,,
401858201,Stanford,Hawai'i,37,27,64,10,Bovada,-4.5,home_cover,48.5,over,-170.0,home_win
401858201,Stanford,Hawai'i,37,27,64,10,DraftKings,-4.5,home_cover,48.5,over,-198.0,home_win
401868934,Arkansas-Pine Bluff,Morehouse,35,15,50,20,none,,,,,,
401872615,South Dakota State,Stetson,70,7,77,63,DraftKings,-50.5,home_cover,58.5,over,,home_win
401907204,Lincoln (MO),Central Methodist,27,11,38,16,none,,,,,,
401864570,Florida State,New Mexico State,34,17,51,17,Bovada,-31.0,away_cover,53.5,under,-100000.0,home_win
401864570,Florida State,New Mexico State,34,17,51,17,DraftKings,-30.5,away_cover,53.5,under,-6500.0,home_win
401867935,Howard,Alabama A&M,31,24,55,7,DraftKings,-1.5,home_cover,46.5,over,-124.0,home_win
401868245,UT Rio Grande Valley,UT Permian Basin,44,0,44,44,none,,,,,,
401907308,Texas A&M-Kingsville,Northwest Missouri State,3,48,51,-45,none,,,,,,
401868194,Tennessee State,Jackson State,24,26,50,-2,DraftKings,12.5,home_cover,49.5,over,435.0,away_win
401868110,Montana,Southern Utah,28,21,49,7,DraftKings,-15.5,away_cover,59.5,under,-1080.0,home_win
401868235,Tarleton State,Prairie View A&M,49,30,79,19,DraftKings,-19.5,away_cover,54.5,over,-1540.0,home_win
401862693,UNLV,Memphis,21,27,48,-6,Bovada,-4.0,away_cover,56.0,under,-170.0,away_win
401862693,UNLV,Memphis,21,27,48,-6,DraftKings,-4.0,away_cover,55.5,under,-198.0,away_win
401868118,Utah Tech,Montana State,0,54,54,-54,DraftKings,32.5,away_cover,57.5,under,,away_win
401906596,Tuskegee,West Alabama,17,27,44,-10,none,,,,,,
401908891,Montclair State,Merchant Marine,24,41,65,-17,none,,,,,,
401907412,Carson Newman,Thomas,44,0,44,44,none,,,,,,
401868269,Morehead State,Kentucky Christian,75,24,99,51,none,,,,,,
401858423,Rutgers,Massachusetts,21,37,58,-16,Bovada,-29.0,away_cover,53.0,over,,away_win
401858423,Rutgers,Massachusetts,21,37,58,-16,DraftKings,-29.5,away_cover,53.5,over,-6500.0,away_win
401907493,Fairmont State,Bloomsburg,13,35,48,-22,none,,,,,,
401907484,Assumption,Kutztown,35,56,91,-21,none,,,,,,
401907526,Clarion,West Virginia Wesleyan,52,14,66,38,none,,,,,,
401907610,Glenville State,Millersville,24,21,45,3,none,,,,,,
401906880,Wayne State (MI),Northwood,0,52,52,-52,none,,,,,,
401867889,Samford,Southern Illinois,18,22,40,-4,DraftKings,20.5,home_cover,54.5,under,730.0,away_win
401906553,Southern Nazarene,Henderson State,21,57,78,-36,none,,,,,,
401864424,Delaware,Merrimack,42,7,49,35,DraftKings,-31.5,home_cover,56.5,under,-8000.0,home_win
401907995,Wisconsin River Falls,Southern Virginia,73,7,80,66,none,,,,,,
401866409,Buffalo,UAlbany,21,17,38,4,DraftKings,-18.5,away_cover,47.5,under,-1000.0,home_win
401866622,Stony Brook,Lindenwood,36,32,68,4,DraftKings,-4.0,push,50.5,over,-189.0,home_win
401906526,Arkansas Monticello,Southeastern Oklahoma State,12,21,33,-9,none,,,,,,
401907666,Trine,Chicago,48,34,82,14,none,,,,,,
401906545,Harding,Northwestern (OK),76,0,76,76,none,,,,,,
401858204,Wake Forest,Akron,38,16,54,22,Bovada,-27.5,away_cover,50.5,over,-3500.0,home_win
401858204,Wake Forest,Akron,38,16,54,22,DraftKings,-27.5,away_cover,50.5,over,-2800.0,home_win
401907727,Minot State,Wayne State (NE),28,35,63,-7,none,,,,,,
401856767,UCF,Bethune-Cookman,73,6,79,67,DraftKings,-43.5,home_cover,58.5,over,,home_win
401908216,Ohio Wesleyan,Bluffton,54,9,63,45,none,,,,,,
401906649,Edinboro,Ohio Dominican,38,36,74,2,none,,,,,,
401907677,Minnesota St Moorhead,Concordia St. Paul,48,30,78,18,none,,,,,,
401906603,Valdosta State,Warner,59,10,69,49,none,,,,,,
401907871,Brockport,Buffalo State,68,0,68,68,none,,,,,,
401907644,Minnesota Duluth,Augustana (SD),30,23,53,7,none,,,,,,
401864425,Kennesaw State,West Georgia,47,0,47,47,DraftKings,-22.5,home_cover,50.5,under,-3600.0,home_win
401906877,Ashland,IU Pennsylvania,24,34,58,-10,none,,,,,,
401907003,Grand Valley State,West Texas,56,14,70,42,none,,,,,,
401908854,Wooster,Wilmington (OH),19,22,41,-3,none,,,,,,
401907697,Northern State,Winona State,31,16,47,15,none,,,,,,
401907337,Central Missouri,Missouri Western,49,10,59,39,none,,,,,,
401907162,Western Colorado,Angelo State,23,21,44,2,none,,,,,,
401858422,Minnesota,Eastern Illinois,59,7,66,52,DraftKings,-42.5,home_cover,52.5,over,,home_win
401907121,Chadron State,Nebraska Kearney,24,21,45,3,none,,,,,,
401906515,Arkansas Tech,Southwestern Oklahoma State,26,20,46,6,none,,,,,,
401907156,Western New Mexico,New Mexico Highlands,32,55,87,-23,none,,,,,,
401908386,Millsaps,Belhaven,36,20,56,16,none,,,,,,
401856663,Missouri,Arkansas-Pine Bluff,54,14,68,40,DraftKings,-55.5,away_cover,61.5,over,,home_win
401906536,Ouachita Baptist,East Central,17,27,44,-10,none,,,,,,
401873393,Beloit,Rockford,14,12,26,2,none,,,,,,
401856776,Georgia Tech,Colorado,13,14,27,-1,Bovada,-6.5,away_cover,52.5,under,-290.0,away_win
401856776,Georgia Tech,Colorado,13,14,27,-1,DraftKings,-6.5,away_cover,52.5,under,-238.0,away_win
401906566,Oklahoma Baptist,Southern Arkansas,38,20,58,18,none,,,,,,
401907145,Fort Hays,CSU Pueblo,17,35,52,-18,none,,,,,,
401858424,Illinois,UAB,42,23,65,19,Bovada,-26.5,away_cover,54.5,over,-8000.0,home_win
401858424,Illinois,UAB,42,23,65,19,DraftKings,-26.5,away_cover,54.5,over,-4500.0,home_win
401856768,Utah,Idaho,66,14,80,52,DraftKings,-37.5,home_cover,59.5,over,-100000.0,home_win
401908331,Dickinson,Randolph Macon,27,14,41,13,none,,,,,,
401908162,Albright,Gallaudet,44,7,51,37,none,,,,,,
401908537,Nichols,MIT,7,35,42,-28,none,,,,,,
401908318,Rowan,Mary Hardin Baylor,14,35,49,-21,none,,,,,,
401907008,Ferris State,Bentley,38,3,41,35,none,,,,,,
401908094,Methodist,Shenandoah,3,30,33,-27,none,,,,,,
401906610,Keystone,Alvernia,25,21,46,4,none,,,,,,
401864495,Eastern Michigan,San José State,21,27,48,-6,Bovada,-3.0,away_cover,56.0,under,-170.0,away_win
401864495,Eastern Michigan,San José State,21,27,48,-6,DraftKings,-1.5,away_cover,55.5,under,-115.0,away_win
401907966,Misericordia,Hartwick,42,14,56,28,none,,,,,,
401908517,Springfield,Western New England,42,28,70,14,none,,,,,,
401908309,Stevenson,Bridgewater,17,0,17,17,none,,,,,,
401908181,Ursinus,Delaware Valley,17,14,31,3,none,,,,,,
401907537,Pace,East Stroudsburg,26,37,63,-11,none,,,,,,
401908263,Franklin & Marshall,Lebanon Valley,31,7,38,24,none,,,,,,
401907736,Rochester (NY),Case Western Reserve,20,38,58,-18,none,,,,,,
401908690,Norwich,St. Lawrence,10,18,28,-8,none,,,,,,
401866623,Georgia State,North Carolina A&T,59,10,69,49,Bovada,-28.0,home_cover,61.0,over,,home_win
401866623,Georgia State,North Carolina A&T,59,10,69,49,DraftKings,-28.5,home_cover,58.5,over,-4000.0,home_win
401858435,Purdue,Indiana State,44,19,63,25,Bovada,-35.5,away_cover,56.0,over,,home_win
401858435,Purdue,Indiana State,44,19,63,25,DraftKings,-34.5,away_cover,55.5,over,,home_win
401868262,Marist,Franklin Pierce,27,18,45,9,none,,,,,,
401908606,UMass Dartmouth,Salve Regina,13,21,34,-8,none,,,,,,
401907862,Hobart,Alfred,24,17,41,7,none,,,,,,
401858429,Michigan State,Toledo,30,20,50,10,Bovada,-10.5,away_cover,47.5,over,-410.0,home_win
401858429,Michigan State,Toledo,30,20,50,10,DraftKings,-10.0,push,48.5,over,-395.0,home_win
401907818,Carthage,Lakeland,23,14,37,9,none,,,,,,
401856664,Oklahoma,UTEP,51,0,51,51,Bovada,-41.5,home_cover,51.5,under,,home_win
401856664,Oklahoma,UTEP,51,0,51,51,DraftKings,-40.5,home_cover,51.5,under,,home_win
401856769,Kansas,Long Island University,51,6,57,45,Bovada,-42.0,home_cover,54.5,over,,home_win
401856769,Kansas,Long Island University,51,6,57,45,DraftKings,-43.5,home_cover,56.5,over,,home_win
401858206,Stanford,Miami,6,45,51,-39,Bovada,23.5,away_cover,48.0,over,1100.0,away_win
401858206,Stanford,Miami,6,45,51,-39,DraftKings,24.5,away_cover,46.5,over,1600.0,away_win
401858436,USC,Fresno State,39,0,39,39,Bovada,-21.5,home_cover,51.5,under,-3500.0,home_win
401858436,USC,Fresno State,39,0,39,39,DraftKings,-22.5,home_cover,51.5,under,-2400.0,home_win
401908292,Pacific (OR),Howard Payne,0,49,49,-49,none,,,,,,
401907138,Washburn,Colorado School of Mines,16,16,32,0,none,,,,,,
401868284,Stetson,Webber International,45,10,55,35,none,,,,,,
401908514,Minnesota Morris,Concordia Chicago,19,52,71,-33,none,,,,,,
401908508,Martin Luther,Macalester,21,34,55,-13,none,,,,,,
401908470,Crown,Hamline,21,31,52,-10,none,,,,,,
401856778,Houston,Oregon State,33,20,53,13,Bovada,-21.0,away_cover,49.5,over,-1300.0,home_win
401856778,Houston,Oregon State,33,20,53,13,DraftKings,-21.0,away_cover,50.5,over,-1800.0,home_win
401908091,Utica,Washington & Jefferson,26,11,37,15,none,,,,,,
401907832,Albion,Illinois Wesleyan,10,24,34,-14,none,,,,,,
401862701,Army,Bryant,59,3,62,56,DraftKings,-36.5,home_cover,50.5,over,,home_win
401861962,UConn,Lafayette,56,7,63,49,DraftKings,-19.5,home_cover,51.5,over,-1350.0,home_win
401907843,North Central College,Bethel (MN),44,21,65,23,none,,,,,,
401867928,Wagner,Southern Connecticut State,31,7,38,24,none,,,,,,
401856780,West Virginia,Coastal Carolina,31,24,55,7,Bovada,-21.0,away_cover,56.0,under,-1725.0,home_win
401856780,West Virginia,Coastal Carolina,31,24,55,7,DraftKings,-21.0,away_cover,54.5,over,-1450.0,home_win
401867924,New Haven,Stonehill,3,21,24,-18,DraftKings,-7.0,away_cover,41.5,under,-273.0,away_win
401908530,Coast Guard,New England,49,35,84,14,none,,,,,,
401858425,Indiana,North Texas,52,16,68,36,Bovada,-41.0,away_cover,57.0,over,,home_win
401858425,Indiana,North Texas,52,16,68,36,DraftKings,-40.5,away_cover,56.5,over,,home_win
401908557,Plymouth State,New England College,28,14,42,14,none,,,,,,
401907826,Elmhurst,Illinois College,13,28,41,-15,none,,,,,,
401909005,Wabash,Hampden Sydney,29,20,49,9,none,,,,,,
401908738,Otterbein,Calvin,21,53,74,-32,none,,,,,,
401907013,Davenport,Truman State,28,14,42,14,none,,,,,,
401869960,James Madison,Liberty,20,13,33,7,Bovada,-6.5,home_cover,50.5,under,-250.0,home_win
401869960,James Madison,Liberty,20,13,33,7,DraftKings,-6.0,home_cover,50.5,under,-225.0,home_win
401856634,Alabama,East Carolina,48,10,58,38,Bovada,-28.0,home_cover,52.5,over,-7500.0,home_win
401856634,Alabama,East Carolina,48,10,58,38,DraftKings,-27.5,home_cover,52.5,over,-6500.0,home_win
401908101,Heidelberg,Maryville (TN),40,14,54,26,none,,,,,,
401858208,Syracuse,New Hampshire,66,3,69,63,DraftKings,-34.5,home_cover,55.5,over,-100000.0,home_win
401906994,Michigan Tech,Midwestern State,48,27,75,21,none,,,,,,
401908353,Johns Hopkins,Ithaca,30,21,51,9,none,,,,,,
401908624,Rensselaer,WPI,35,7,42,28,none,,,,,,
401858430,Nebraska,Ohio,49,21,70,28,Bovada,-23.5,home_cover,46.0,over,-2800.0,home_win
401858430,Nebraska,Ohio,49,21,70,28,DraftKings,-23.5,home_cover,46.5,over,-2800.0,home_win
401908364,Moravian,Muhlenberg,7,34,41,-27,none,,,,,,
401908189,Endicott,Eastern,24,14,38,10,none,,,,,,
401866410,Bowling Green,Tarleton State,13,20,33,-7,DraftKings,-2.5,away_cover,48.5,under,-135.0,away_win
401906844,Hillsdale,McKendree,55,24,79,31,none,,,,,,
401858207,Pittsburgh,Miami (OH),59,14,73,45,Bovada,-16.0,home_cover,47.0,over,-800.0,home_win
401858207,Pittsburgh,Miami (OH),59,14,73,45,DraftKings,-16.5,home_cover,47.5,over,-850.0,home_win
401858432,Ohio State,Ball State,56,3,59,53,Bovada,-51.0,home_cover,56.5,over,,home_win
401858432,Ohio State,Ball State,56,3,59,53,DraftKings,-49.5,home_cover,55.5,over,,home_win
401908150,Coe,Cornell (IA),49,7,56,42,none,,,,,,
401908771,Grinnell,Mount Mercy,16,13,29,3,none,,,,,,
401868017,Georgetown,Lehigh,14,45,59,-31,DraftKings,22.5,away_cover,46.5,over,870.0,away_win
401908759,Luther,Lawrence,30,7,37,23,none,,,,,,
401856665,South Carolina,Kent State,57,0,57,57,Bovada,-36.5,home_cover,53.5,over,-100000.0,home_win
401856665,South Carolina,Kent State,57,0,57,57,DraftKings,-35.5,home_cover,53.5,over,-50000.0,home_win
401856659,Kentucky,Youngstown State,45,13,58,32,Bovada,-22.0,home_cover,62.5,under,-2200.0,home_win
401856659,Kentucky,Youngstown State,45,13,58,32,DraftKings,-22.5,home_cover,61.5,under,-1600.0,home_win
401908257,Manchester,Westminster (MO),17,10,27,7,none,,,,,,
401908684,Union,Susquehanna,17,17,34,0,none,,,,,,
401908650,Adrian,Ohio Northern,17,10,27,7,none,,,,,,
401907850,Wheaton (IL),Mount Union,24,23,47,1,none,,,,,,
401908609,William Paterson,Western Connecticut State,17,27,44,-10,none,,,,,,
401908662,Waynesburg,Capital,12,35,47,-23,none,,,,,,
401908623,SUNY Maritime,Worcester State,42,41,83,1,none,,,,,,
401908644,The College of New Jersey,Lycoming,7,17,24,-10,none,,,,,,
401908049,Wisconsin Eau Claire,Alma,23,15,38,8,none,,,,,,
401906118,Virginia State,Bowie State,42,13,55,29,none,,,,,,
401873403,Kean,SUNY Morrisville,30,33,63,-3,none,,,,,,
401856779,Iowa State,Southeast Missouri State,38,10,48,28,DraftKings,-29.5,away_cover,52.5,under,-9000.0,home_win
401908805,Kalamazoo,Kenyon,10,40,50,-30,none,,,,,,
401908965,Washington and Lee,Wittenberg,13,7,20,6,none,,,,,,
401868000,Colgate,Holy Cross,35,10,45,25,DraftKings,-4.5,home_cover,49.5,under,-185.0,home_win
401908285,Hardin Simmons,Chapman,44,24,68,20,none,,,,,,
401908744,Denison,Hope,14,28,42,-14,none,,,,,,
401907250,Morehouse,Clark Atlanta,21,31,52,-10,none,,,,,,
401908617,Vermont State Castleton,Westfield State,29,7,36,22,none,,,,,,
401908576,Husson,Framingham State,21,33,54,-12,none,,,,,,
401908247,Nebraska Wesleyan,Concordia (MN),0,28,28,-28,none,,,,,,
401907604,Shepherd,Frostburg State,34,26,60,8,none,,,,,,
401864496,Air Force,Duquesne,34,0,34,34,Bovada,-28.5,home_cover,57.5,under,,home_win
401864496,Air Force,Duquesne,34,0,34,34,DraftKings,-31.5,home_cover,55.5,under,-6500.0,home_win
401868186,Wofford,Gardner-Webb,17,13,30,4,DraftKings,-8.5,away_cover,50.5,under,-300.0,home_win
401908206,Anderson (IN),Allegheny,12,28,40,-16,none,,,,,,
401908765,Ripon,Concordia (WI),14,38,52,-24,none,,,,,,
401907420,Ferrum,Emory & Henry,16,55,71,-39,none,,,,,,
401907789,St. Norbert,Carroll (WI),10,40,50,-30,none,,,,,,
401906860,Indianapolis,Findlay,10,30,40,-20,none,,,,,,
401906049,Concord,Bluefield State,26,16,42,10,none,,,,,,
401908499,Lake Forest,Greenville,77,14,91,63,none,,,,,,
401909047,Oberlin,Hiram,2,33,35,-31,none,,,,,,
401907758,Buena Vista,Benedictine (IL),14,41,55,-27,none,,,,,,
401907886,Wisconsin Whitewater,Carleton,69,7,76,62,none,,,,,,
401908412,Sewanee,Bethany (WV),37,40,77,-3,none,,,,,,
401908460,Pomona Pitzer,Willamette,42,23,65,19,none,,,,,,
401907691,Jamestown,Sioux Falls,0,31,31,-31,none,,,,,,
401908018,Wisconsin Oshkosh,Linfield,15,41,56,-26,none,,,,,,
401862698,Temple,Rhode Island,38,14,52,24,Bovada,-14.5,home_cover,51.0,over,-700.0,home_win
401862698,Temple,Rhode Island,38,14,52,24,DraftKings,-14.5,home_cover,51.5,over,-700.0,home_win
401866624,Monmouth,Sacred Heart,31,24,55,7,DraftKings,-12.5,away_cover,58.5,under,-640.0,home_win
401908921,St. Scholastica,Wisconsin Lutheran,14,37,51,-23,none,,,,,,
